ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,ESTRATO,LLAVE_PANEL,CODCIUDAD,AREA,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,D341_T,D344,D347_T,D350,D351_T,I339_1,I342,I345_1,I348,INGTOT,INGTOTP,ingtrabw,RESIDENT,FAC_T300
2023,10,0012902,3,0039,1,3,20230700129023003915,48,1,5,5,1,2, ,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,00062,7,0124,1,3,202310000627012411,48,1,1,1,1,2, ,2,34,1,1,31,8,1989,1, , , , , , , , , , , , , , , ,2330,8521,3,2, , ,5,9998,0,6,6,6,6,6,0,30, ,30,1, ,2, ,2,2,4,2600, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,11,6, ,2,2,2,2,2,2,10,8,1, , , , ,67,2600, , , ,2600,2600,2667,1,41.7172901111521
2023,10,00062,7,0124,1,3,202310000627012413,48,1,2,3,1,2, ,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,00057,7,0021,1,3,202310000577002111,48,1,1,1,1,2, ,1,31,1,1,2,5,1992,1, , , , , , , , , , , , , , , ,5223,4711,3,5,2,2,1,3,12,12,12,12,12,12,12,84, ,84,1, ,2, ,2,2,2,280,8, , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,5,1,240, , , , ,1212, , , ,1452,1452,1452,1,44.64201729903
2023,10,00057,7,0021,1,3,202310000577002112,48,1,2,2,1,2, ,2,25,2,2,1,9,1998,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,6, , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,37.0359444087904
2023,10,00057,7,0021,1,3,202310000577002113,48,1,3,3,1,2, ,1,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,00057,7,0021,1,3,202310000577002114,48,1,4,3,1,2, ,1,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,00183,5,0168,1,3,202307001835016811,48,1,1,1,1,1, ,1,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2023,10,00183,5,0168,1,3,202307001835016812,48,1,2,2,1,2, ,2,20,2,2,16,11,2002,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1,39.3483229719324
2023,10,00183,5,0168,1,3,202307001835016813,48,1,3,3,1,2, ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,00183,5,0161,1,3,202307001835016112,48,1,1,1,1,2, ,1,26,1,1,25,7,1997,1, , , , , , , , , , , , , , , ,9213,311,3,5,2,2,1,4,12,12,12,12,12,12,8,80, ,80,1, ,2, ,2,2,3,1000, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,5,1, , , , , ,2000, , , ,2000,2000,2000,1,63.4941812542238
2023,10,00183,5,0161,1,3,202307001835016111,48,1,2,2,1,2, ,2,27,2,2,7,5,1996,1, , , , , , , , , , , , , , , ,5131,5610,3,5,3,3,1,2,8,0,8,8,8,8,8,48, ,48,1, ,2, ,2,2,1,30,48, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,208, , , , ,900, , , ,1108,1108,1108,1,39.0356804280651
2023,10,00183,5,0161,1,3,202307001835016113,48,1,3,3,1,2, ,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,00108,6,0037,1,3,202210001086003711,48,1,1,1,1,2, ,1,85,1,1,1,1,1938,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1,17.8790461469785
2023,10,00107,4,0001,1,3,202207001074000113,48,1,1,1,1,2, ,2,86,1,1,28,12,1936,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2, , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,4,2, ,2, ,3,1, ,1,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,30.1586741692576
2023,10,00107,4,0001,1,3,202207001074000111,48,1,2,3,1,2, ,2,59,2,2,21,8,1964,1, , , , , , , , , , , , , , , ,5230,8620,3,5,1, ,1,6,0,9,9,9,9,9,9,54, ,54,1, ,2, ,2,1,4,1025, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , , , ,1025, , , ,1025,1025,1025,1,22.9821876938804
2023,10,00107,4,0001,1,3,202207001074000112,48,1,3,3,1,2, ,1,47,3,3,26,5,1976,1, , , , , , , , , , , , , , , ,2411,321,3,5,1, ,2,24,0,6,6,6,6,6,0,30, ,30,1, ,2, ,2,2,4,2500,120, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,10, , , ,624,2500, , , ,2510,2510,3134,1,30.0680776172821
2023,10,00166,6,0125,1,3,202307001666012511,48,1,1,1,1,2, ,2,57,1,1,15,4,1966,1, , , , , , , , , , , , , , , ,5120,5610,3,5,2,2,1,2,9,9,9,9,9,9,9,63, ,63,1, ,2, ,2,2,1,40,70, , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,4, ,2,2,2,2,2,2,10,8,1,303, , , , ,1200, , , ,1503,1503,1503,1,23.4663277602832
2023,10,00166,6,0125,1,3,202307001666012512,48,1,2,2,1,2, ,1,65,2,2,27,9,1958,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,1,2,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,5,2, , , , , , , , , , , , ,1,30.7014882084815
2023,10,00166,6,0125,1,3,202307001666012513,48,1,3,3,1,2, ,2,37,3,3,21,9,1986,1, , , , , , , , , , , , , , , ,5131,5610,3,5,2,2,1,2,9,9,9,9,9,9,9,63, ,63,1, ,2, ,2,2,1,35,70, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,5,1,303, , , , ,1050, , , ,1353,1353,1353,1,37.8793362820507
2023,10,00166,6,0125,1,3,202307001666012514,48,1,4,5,1,2, ,2,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,00166,6,0125,1,3,202307001666012515,48,1,5,5,1,2, ,2,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,44774,2,0008,1,3,202307447742000811,48,1,1,1,1,2, ,1,44,1,1,24,8,1979,1, , , , , , , , , , , , , , , ,4211,8010,3,4,1, ,1,5,0,8,8,8,8,8,4,44, ,44,1, ,2, ,2,1,4,1050, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , , , ,1050, , , ,1050,1050,1050,1,61.5556525414149
2023,10,44774,2,0008,1,3,202307447742000812,48,1,2,2,1,2, ,2,38,2,2,8,2,1985,1, , , , , , , , , , , , , , , ,9112,8121,3,4,1, ,2,23,0,8,8,8,8,8,4,44,20,64,1, ,1,1,1,2,4,1300, , , ,1025, , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,5,1, , , , ,42,1300, ,1025, ,2325,1300,2367,1,51.5553788573198
2023,10,44774,2,0008,1,3,202307447742000814,48,1,3,3,1,2, ,2,15,3,3,2,9,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,2,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1,51.4768573170178
2023,10,44774,2,0008,1,3,202307447742000813,48,1,4,3,1,2, ,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,00107,4,0004,1,3,202207001074000411,48,1,1,1,1,2, ,1,57,1,1,26,4,1966,1, , , , , , , , , , , , , , , ,2144,4210,3,5,1, ,2,30,0,9,9,9,9,9,6,51, ,51,1, ,2, ,2,1,4,4000, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , , , ,4000, , , ,4000,4000,4000,1,30.0680776172821
2023,10,00107,4,0004,1,3,202207001074000412,48,1,2,2,1,2, ,2,55,2,2,23,9,1968,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,22.9821876938804
2023,10,00107,4,0004,1,3,202210001074000413,48,1,3,3,1,2, ,2,24,3,3,23,5,1999,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,2,4,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,36.8202117095901
2023,10,00107,4,0004,1,3,202210001074000414,48,1,4,3,1,1, ,2,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2023,10,00107,4,0004,1,3,202207001074000413,48,1,5,3,1,1, ,2,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2023,10,44774,2,0005,1,3,202307447742000511,48,1,1,1,1,2, ,1,39,1,1,25,10,1983,1, , , , , , , , , , , , , , , ,9622,321,3,5,3,3,1,5,12,0,12,12,12,12,12,72, ,72,1, ,2, ,2,1,4,1025,22, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,4, ,6,2,2,2,2,2,2,10,7,1,660, , , , ,1025, , , ,1685,1685,1685,1,53.4144235947035
2023,10,00062,7,0126,1,3,202310000627012611,48,1,1,1,1,2, ,1,80,1,2,25,5,1943,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,41.4392953406373
2023,10,00062,7,0126,1,3,202310000627012612,48,1,2,3,1,2, ,2,61,2,2,11,4,1962,1, , , , , , , , , , , , , , , ,2341,8510,3,2, , ,5,9998,0,6,6,6,6,6,0,30, ,30,1, ,2, ,2,2,4,2100, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,9,5, ,2,2,2,2,2,2,10,7,1, , , , ,100,2100, , , ,2100,2100,2200,1,25.8439481549997
2023,10,00062,7,0126,1,3,202310000627012613,48,1,3,3,1,1, ,1,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2023,10,00119,7,0127,1,3,202307001197012711,48,1,1,1,1,2, ,1,62,1,1,6,4,1961,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,1,3,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,1,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,32.1374245608103
2023,10,00091,3,0050,1,3,202210000913005011,48,1,1,1,1,2, ,1,25,1,1,9,11,1997,1, , , , , , , , , , , , , , , ,8343,4210,3,5,1, ,4,500,0,9,9,9,9,9,9,54, ,54,1, ,2, ,2,2,4,2100,120, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,520, , , ,438,2100, , , ,2620,2620,3058,1,55.7415103898481
2023,10,00091,3,0050,1,3,202210000913005012,48,1,2,2,1,2, ,2,22,2,2,9,4,2001,1, , , , , , , , , , , , , , , ,9535,4782,2, ,3,2,1,2,3,2,2,3,3,2,3,18, ,18,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,5,1, ,80, , , , ,692, , ,772,772,772,1,34.5438733193707
2023,10,00091,3,0050,1,3,202210000913005013,48,1,3,3,1,2, ,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,00091,3,0050,1,3,202210000913005014,48,1,4,3,1,2, ,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,00113,8,0028,1,3,202307001138002811,48,1,1,1,1,2, ,1,74,1,1,1,4,1949,1, , , , , , , , , , , , , , , ,9612,3811,2, ,3,2,1,1,2,3,2,2,3,3,0,15, ,15,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,1, , , , , , ,24, , ,24,24,24,1,20.7196481629391
2023,10,44775,8,0007,1,3,202310447758000711,48,1,1,1,1,2, ,1,40,1,1,16,2,1983,1, , , , , , , , , , , , , , , ,2611,8423,3,2, , ,5,9998,0,10,10,10,10,10,10,60, ,60,1, ,2, ,2,2,4,6000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,6, ,2,2,2,2,2,2,10,7,1, , , , ,67,6000, , , ,6000,6000,6067,1,24.3029330410378
2023,10,44775,8,0007,1,3,202310447758000712,48,1,2,2,1,2, ,2,40,2,2,21,9,1983,1, , , , , , , , , , , , , , , ,2611,8423,3,2, , ,5,9998,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,4,5000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,11,6, ,2,2,2,2,2,2,10,7,1, , , , ,67,5000, , , ,5000,5000,5067,1,20.3547012913524
2023,10,0007602,7,0079,1,3,20231000076027007911,48,1,1,1,1,2, ,1,46,1,1,12,12,1976,1, , , , , , , , , , , , , , , ,2161,7110,2, ,2,2,1,1,8,16,16,16,16,0,12,84, ,84,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , , , , ,1867, , ,1867,1867,1867,1,24.5296684375642
2023,10,0007602,7,0079,1,3,20231000076027007912,48,1,2,2,1,2, ,2,44,2,2,8,2,1979,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,29.9783813570552
2023,10,0007602,7,0079,1,3,20231000076027007913,48,1,3,3,1,2, ,1,19,3,3,11,9,2004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,33.0514944429689
2023,10,0007602,7,0079,1,3,20231000076027007914,48,1,4,3,1,2, ,1,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,00118,7,0022,1,3,202307001187002211,48,1,1,1,1,2, ,2,66,1,1,6,9,1957,1, , , , , , , , , , , , , , , ,6222,311,2, ,3,2,1,1,0,9,0,0,9,0,0,18, ,60,2,60,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,2, ,2,2,2,2,2,2,10,7,1, , , , , , ,1039, , ,1039,1039,1039,1,20.9739866180701
2023,10,00118,7,0022,1,3,202307001187002213,48,1,2,3,1,2, ,2,27,2,2,22,1,1996,1, , , , , , , , , , , , , , , ,6222,311,2, ,3,2,1,1,6,9,0,0,0,5,9,29, ,60,2,60,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4, ,6,2,2,2,2,2,2,10,7,1, , , , , , ,519, , ,519,519,519,1,26.2023121858251
2023,10,00118,7,0022,1,3,202307001187002214,48,1,3,5,1,2, ,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,00118,7,0022,1,3,202307001187002215,48,1,4,5,1,2, ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,00118,7,0022,1,3,202307001187002216,48,1,5,5,1,2, ,2,22,5,5,31,8,2001,1, , , , , , , , , , , , , , , ,6222,311,2, ,3,2,1,1,0,2,3,0,0,3,0,8, ,8,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,1, ,15, , , , ,390, , ,405,405,405,1,25.7605647306118
2023,10,00118,7,0022,1,3,202307001187002217,48,1,6,5,1,2, ,1,16,6,6,25,7,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,28.1756424323109
2023,10,00118,7,0022,1,3,202307001187002212,48,1,7,98, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, 
2023,10,0012902,3,0040,1,3,20220700129023004011,48,1,1,1,1,2, ,2,51,1,1,9,5,1972,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,8,4,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,10,5,2, , , , , , , , , , , , ,1,34.4932881478753
2023,10,0012902,3,0040,1,3,20220700129023004012,48,1,2,3,1,2, ,1,34,2,2,2,11,1988,1, , , , , , , , , , , , , , , ,5212,4773,2, ,2,2,1,1,5,6,6,6,6,6,6,41, ,41,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,8,1, , , , , , ,2000, , ,2000,2000,2000,1,48.0007959158197
2023,10,0012902,3,0040,1,3,20220700129023004013,48,1,3,3,1,2, ,2,23,3,3,25,7,2000,1, , , , , , , , , , , , , , , ,5211,4641,3,5,2,2,1,5,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,4,1025, , , , , , , , , , , , , , ,2,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,1, , , , , ,1025, , , ,1025,1025,1025,1,39.9017705874535
2023,10,0012902,3,0040,1,3,20220700129023004014,48,1,4,3,1,2, ,1,16,4,4,9,9,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1,43.9046957451884
2023,10,00057,7,0146,1,3,202310000577014611,48,1,1,1,1,2, ,1,57,1,1,21,3,1966,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , , , ,1,4,2, ,2, ,2, ,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,11,5, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,30.3044859493685
2023,10,00057,7,0146,1,3,202310000577014612,48,1,2,2,1,2, ,2,45,2,2,11,8,1978,1, , , , , , , , , , , , , , , ,2411,6920,2, ,2,2,1,1,0,2,2,2,2,2,0,10, ,10,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , , , , ,1050, , ,1050,1050,1050,1,23.1628836708418
2023,10,00057,7,0146,1,3,202310000577014613,48,1,3,3,1,1, ,1,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2023,10,00057,7,0146,1,3,202310000577014614,48,1,4,3,1,2, ,1,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
